"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2020",11,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2020",14,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2020",11,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2020",13,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2020",10,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",75,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2019",66,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2019",11,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",80,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2019",71,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2019",11,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",69,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2019",58,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2019",10,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 1. Managers","2019",34,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
