País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Belgium,Mujeres,Profesionales científicos e intelectuales,2017,24.84,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,Técnicos y profesionales de nivel medio,2017,19.55,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,Personal de apoyo administrativo,2017,16.54,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2017,13.46,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2017,14.37,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2017,14.86,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Mujeres,Ocupaciones elementales,2017,12.61,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Total,Total,2016,19.11,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Total,Directores y gerentes,2016,37.05,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Total,Profesionales científicos e intelectuales,2016,25.48,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Belgium,Total,Técnicos y profesionales de nivel medio,2016,20.26,Currency: BEL - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
